project,category,file_name,extension,relative_path,full_path,size_bytes,modified,matched_by,discipline,pages_or_sheets,extract_status,text_chars,keywords,summary,risks
2022,02-工程量与计价,6#盘圆北屯下料单K248+500道班房3#设备用房钢筋下料明细表2024-09-10.xls,.xls,2022\青河G331项目\02-工程量与计价\6#盘圆北屯下料单K248+500道班房3#设备用房钢筋下料明细表2024-09-10.xls,D:\高治国资料\2022\青河G331项目\02-工程量与计价\6#盘圆北屯下料单K248+500道班房3#设备用房钢筋下料明细表2024-09-10.xls,2658304,2026-06-11 18:18:13,filename,房建结构,,metadata-only,0,钢筋,6#盘圆北屯下料单K248+500道班房3#设备用房钢筋下料明细表2024-09-10,missing_text
2022,02-工程量与计价,6#盘圆北屯下料单K284+800道班房3#设备用房钢筋下料明细表2024-09-10.xls,.xls,2022\青河G331项目\02-工程量与计价\6#盘圆北屯下料单K284+800道班房3#设备用房钢筋下料明细表2024-09-10.xls,D:\高治国资料\2022\青河G331项目\02-工程量与计价\6#盘圆北屯下料单K284+800道班房3#设备用房钢筋下料明细表2024-09-10.xls,2658304,2026-06-11 18:18:13,filename,房建结构,,metadata-only,0,钢筋,6#盘圆北屯下料单K284+800道班房3#设备用房钢筋下料明细表2024-09-10,missing_text
2022,02-工程量与计价,81-84管涵坐标表.xlsx,.xlsx,2022\青河G331项目\02-工程量与计价\81-84管涵坐标表.xlsx,D:\高治国资料\2022\青河G331项目\02-工程量与计价\81-84管涵坐标表.xlsx,11321,2026-06-11 18:18:13,filename,路线/总图,1,text-extracted,432,坐标,工作表: Sheet1 [Sheet1] K81+855.700 | 圆管涵 | 斜交斜做 | 中心点 | 5168511.7795 | 528256.9073 左前点 | 5168509.8177 | 528249.1564 左中点 | 5168508.117 | 528249.6714 左后点 | 5168506.4162 | 528250.1864 右前点 | 5168517.0435 | 528263.4318 右中点 | 5168515.3427 | 528263.9468 右后点 | 5168513.642 | 528264.4619 K82+122.799 | 圆管涵 | 斜交斜做 | 中心点 | 5168767.41...,
2022,02-工程量与计价,82-84排水沟.xlsx,.xlsx,2022\青河G331项目\02-工程量与计价\82-84排水沟.xlsx,D:\高治国资料\2022\青河G331项目\02-工程量与计价\82-84排水沟.xlsx,13239,2026-06-11 18:18:13,filename,路基防护排水,3,text-extracted,400,排水沟,"工作表: Sheet1, Sheet2, Sheet3 [Sheet1] 位置 | 设计起点桩号 | 设计终点桩号 | 设计长度 1 | 右侧 | 81920 | 82090 | 170 2 | 右侧 | 82110 | 82770 | 660 3 | 右侧 | 82790 | 82870 | 80 4 | 右侧 | 82890 | 83490 | 600 5 | 右侧 | 83550 | 83570 | 20 6 | 右侧 | 83590 | 83770 | 180 7 | 右侧 | 83930 | 84000 | 70 8 | 左侧 | 81920 | 82110 | 190 9 | 左侧 | 82150 | 82290 | 1...",
2022,02-工程量与计价,G331k68-84管涵坐标表.xlsx,.xlsx,2022\青河G331项目\02-工程量与计价\G331k68-84管涵坐标表.xlsx,D:\高治国资料\2022\青河G331项目\02-工程量与计价\G331k68-84管涵坐标表.xlsx,44815,2026-06-11 18:18:14,filename,路线/总图,6,text-extracted,2780,箱涵、做法、坐标,"工作表: NewSheet, Sheet1, Sheet2, Sheet4, Sheet5, Sheet6 [NewSheet] 桩 号 | 类型 | 做法 | 点名 | 坐标X(m) | 坐标Y(m) | 坐标Z/间距(m) K68+398.000 | 圆管涵 | 斜交斜做 | 中心点 | 5157006.4807 | 529127.5551 左前点 | 5157007.2212 | 529121.4766 左中点 | 5157005.2914 | 529122.0757 左后点 | 5157003.3616 | 529122.6748 右前点 | 5157009.5544 | 529132.2264 右中点 | 5157007....",
2022,02-工程量与计价,G331一标四工区桥涵队计价结算统计表2022.10.15.xlsx,.xlsx,2022\青河G331项目\02-工程量与计价\G331一标四工区桥涵队计价结算统计表2022.10.15.xlsx,D:\高治国资料\2022\青河G331项目\02-工程量与计价\G331一标四工区桥涵队计价结算统计表2022.10.15.xlsx,19044,2022-12-11 14:39:16,filename,桥涵结构,1,text-extracted,624,桥涵,工作表: Sheet1 [Sheet1] 2021 年 8 月至 2022 年10 月桥涵队劳务结算表 工程名称：G331线青河至富蕴至阿勒泰段公路建设项目（一标段） 劳务单位：陕西鑫恒泰建设工程有限公司 截止日期： 序号 | 部位名称 | 里程桩号 | 规格型号 | 单位 | 工程数量 | 未扣材料含税价款 | 扣除材料后价款 | 结算百分比 | 结算金额 | 备注 一 | 钢波纹管涵 1 | 钢波纹管涵 | K68+398 | 1-1.5 | m | 11 | 62029.06 2 | 钢波纹管涵 | K69+240 | 1-1.5 | m | 18 | 93022.78 3 | 钢波纹管涵 | K69+492.500 | 1-...,
2022,02-工程量与计价,G331一标四工区桥涵队高治国管涵砂浆钢丝网施作计量统计表2024.10.3.xlsx,.xlsx,2022\青河G331项目\02-工程量与计价\G331一标四工区桥涵队高治国管涵砂浆钢丝网施作计量统计表2024.10.3.xlsx,D:\高治国资料\2022\青河G331项目\02-工程量与计价\G331一标四工区桥涵队高治国管涵砂浆钢丝网施作计量统计表2024.10.3.xlsx,13052,2026-06-11 18:18:14,filename,桥涵结构,1,text-extracted,804,结构、桥涵,工作表: Sheet1 [Sheet1] G331中核西北青富阿公路工程一标四工区桥涵队高治国 管涵砂浆钢丝网保护层施作计量计价统计表 编制：G331一标四工区桥涵队高治国 编制日期：2024年10月3日 序号 | 中心桩号 | 结构类型 | 孔径 | 设计长度（米） | 实际施作长度（米） | 单价 （元/米） | 金 额 | 备注 1 | K68+040.8（K0+240） | 钢波纹管涵 | 1-1.5 | 10 | 10 | 215.6 | 2156 | 新增 2 | K68+398 | 钢波纹管涵 | 1-1.5 | 11 | 11 | 215.6 | 2371.6 3 | K69+240 | 钢波纹管涵 | 1-1.5...,
2022,02-工程量与计价,G331一标四工区桥涵队高治国管涵砂浆钢丝网施作计量统计表2024.7.16.xlsx,.xlsx,2022\青河G331项目\02-工程量与计价\G331一标四工区桥涵队高治国管涵砂浆钢丝网施作计量统计表2024.7.16.xlsx,D:\高治国资料\2022\青河G331项目\02-工程量与计价\G331一标四工区桥涵队高治国管涵砂浆钢丝网施作计量统计表2024.7.16.xlsx,12230,2024-07-17 01:14:58,filename,桥涵结构,1,text-extracted,810,结构、桥涵,工作表: Sheet1 [Sheet1] G331中核西北青富阿公路工程一标四工区桥涵队高治国 管涵砂浆钢丝网保护层施作计量计价统计表 编制：G331一标四工区桥涵队高治国 编制日期：2024年7月16日 序号 | 中心桩号 | 结构类型 | 孔径 | 设计长度（米） | 实际施作长度（米） | 单价 （元/米） | 金 额 | 备注 1 | K68+040.8（K0+240） | 钢波纹管涵 | 1-1.5 | 10 | 10 | 215.6 | 2156 | 新增 2 | K68+398 | 钢波纹管涵 | 1-1.5 | 11 | 11 | 215.6 | 2371.6 3 | K69+240 | 钢波纹管涵 | 1-1.5...,
2022,02-工程量与计价,G331一标涵洞等结构物统计表.xlsx,.xlsx,2022\青河G331项目\02-工程量与计价\G331一标涵洞等结构物统计表.xlsx,D:\高治国资料\2022\青河G331项目\02-工程量与计价\G331一标涵洞等结构物统计表.xlsx,73371,2026-06-11 18:18:14,filename,桥涵结构,5,text-extracted,1637,钢筋、结构、箱涵、涵洞,"工作表: 钢波纹管涵, 主线箱涵, 盖板涵, 平交箱涵, 连接线箱涵 [钢波纹管涵] 序 号 | 中心桩号 | 结构类型 | 孔径 | 长度 | 备注 1 | K0+020 | 钢波纹管涵 | 1-1.5 | 44 | 增长 2 | K0+741.8 | 钢波纹管涵 | 1-1.5 | 12 3 | K0+883.4 | 钢波纹管涵 | 2-1.5 | 12 4 | K1+800.6 | 钢波纹管涵 | 1-1.5 | 13 5 | K2+338.2 | 钢波纹管涵 | 1-1.5 | 12 6 | K3+219.3 | 钢波纹管涵 | 2-1.5 | 12 7 | K3+416.0 | 钢波纹管涵 | 1-1.5 | 14 8 |...",
2022,02-工程量与计价,G331线青富阿公路四工区桥涵队入库台账.xlsx,.xlsx,2022\青河G331项目\02-工程量与计价\G331线青富阿公路四工区桥涵队入库台账.xlsx,D:\高治国资料\2022\青河G331项目\02-工程量与计价\G331线青富阿公路四工区桥涵队入库台账.xlsx,33527,2026-06-11 18:18:20,filename,桥涵结构,8,text-extracted,2999,钢筋、结构、桥涵、箱涵,"工作表: 钢筋, 混凝土, 检测管, 油, 波纹管, 螺栓, 垫片, 结构胶 [钢筋] 中核西北建设有限公司G331线青富阿公路桥涵队（钢筋）入库台账 送货日期 | 产品名称 | 规格 | 型号 | 单位 | 数量 | 单价 | 价税合计 | 入库单号 | 发票 | 备注 2021.8.7 | 高线钢筋 | 10HPR300 | T | 2.042 | 1075041 | 四工区桥涵 2021.8.7 | 热轧带肋钢筋 | 20HRB400E | T | 4.268 | 1075041 | 四工区桥涵 2021.8.7 | 热轧带肋钢筋 | 16HRB400E | T | 3.726 | 1075041 | 四工区桥涵 2021.8...",
2022,02-工程量与计价,G331线青富阿公路四工区桥涵队汽油台账.xlsx,.xlsx,2022\青河G331项目\02-工程量与计价\G331线青富阿公路四工区桥涵队汽油台账.xlsx,D:\高治国资料\2022\青河G331项目\02-工程量与计价\G331线青富阿公路四工区桥涵队汽油台账.xlsx,11239,2026-06-11 18:18:20,filename,桥涵结构,1,text-extracted,547,桥涵,工作表: Sheet1 [Sheet1] G331线青富阿公路四工区桥涵队汽油台账 送货日期 | 产品名称 | 规格 | 型号 | 单位 | 数量 | 单价 | 价税合计 | 入库单号 | 发票 | 备注 2021.8.7 | 吊车 | L | 136 | 8038246 | 四工区桥涵 2021.8.7 | 小松240挖机 | L | 306 | 2519001 | 四工区桥涵 2021.8.7 | 油桶 | L | 200 | 2519001 | 四工区桥涵 2021.8.10 | 小松240挖机 | L | 315 | 2519002 | 四工区桥涵 2021.8.11 | 小松挖机 | L | 203 | 2519003 |...,
2022,02-工程量与计价,G680青河段三座通道桥工程量及设计图2023.3.14.pdf,.pdf,2022\青河G331项目\02-工程量与计价\G680青河段三座通道桥工程量及设计图2023.3.14.pdf,D:\高治国资料\2022\青河G331项目\02-工程量与计价\G680青河段三座通道桥工程量及设计图2023.3.14.pdf,21610140,2023-03-14 16:15:00,filename,桥涵结构,,metadata-only: PyMuPDF unavailable,0,工程量及设计图、设计图,G680青河段三座通道桥工程量及设计图2023.3.14,missing_text
2022,02-工程量与计价,G680青河段二座通道涵工程量及设计图2023.3.14.pdf,.pdf,2022\青河G331项目\02-工程量与计价\G680青河段二座通道涵工程量及设计图2023.3.14.pdf,D:\高治国资料\2022\青河G331项目\02-工程量与计价\G680青河段二座通道涵工程量及设计图2023.3.14.pdf,1622797,2023-03-14 16:16:58,filename,桥涵结构,,metadata-only: PyMuPDF unavailable,0,工程量及设计图、设计图,G680青河段二座通道涵工程量及设计图2023.3.14,missing_text
2022,02-工程量与计价,G680青河段平交道口K0+017道箱涵工程量及设计图2023.3.14.pdf,.pdf,2022\青河G331项目\02-工程量与计价\G680青河段平交道口K0+017道箱涵工程量及设计图2023.3.14.pdf,D:\高治国资料\2022\青河G331项目\02-工程量与计价\G680青河段平交道口K0+017道箱涵工程量及设计图2023.3.14.pdf,1298345,2023-03-14 16:25:41,filename,桥涵结构,,metadata-only: PyMuPDF unavailable,0,工程量及设计图、设计图、箱涵,G680青河段平交道口K0+017道箱涵工程量及设计图2023.3.14,missing_text
2022,02-工程量与计价,G680青河段平交道口K0+158道箱涵工程量及设计图2023.3.14.pdf,.pdf,2022\青河G331项目\02-工程量与计价\G680青河段平交道口K0+158道箱涵工程量及设计图2023.3.14.pdf,D:\高治国资料\2022\青河G331项目\02-工程量与计价\G680青河段平交道口K0+158道箱涵工程量及设计图2023.3.14.pdf,1319101,2023-03-14 16:22:01,filename,桥涵结构,,metadata-only: PyMuPDF unavailable,0,工程量及设计图、设计图、箱涵,G680青河段平交道口K0+158道箱涵工程量及设计图2023.3.14,missing_text
2022,02-工程量与计价,G680青河段平交道口K0+285道箱涵工程量及设计图2023.3.14.pdf,.pdf,2022\青河G331项目\02-工程量与计价\G680青河段平交道口K0+285道箱涵工程量及设计图2023.3.14.pdf,D:\高治国资料\2022\青河G331项目\02-工程量与计价\G680青河段平交道口K0+285道箱涵工程量及设计图2023.3.14.pdf,1249667,2023-03-14 16:27:25,filename,桥涵结构,,metadata-only: PyMuPDF unavailable,0,工程量及设计图、设计图、箱涵,G680青河段平交道口K0+285道箱涵工程量及设计图2023.3.14,missing_text
2022,02-工程量与计价,G680青河段平交道口护坡和挡墙工程量及设计图2023.3.14.pdf,.pdf,2022\青河G331项目\02-工程量与计价\G680青河段平交道口护坡和挡墙工程量及设计图2023.3.14.pdf,D:\高治国资料\2022\青河G331项目\02-工程量与计价\G680青河段平交道口护坡和挡墙工程量及设计图2023.3.14.pdf,1587871,2023-03-14 16:19:57,filename,路基防护排水,,metadata-only: PyMuPDF unavailable,0,工程量及设计图、设计图、挡墙、护坡,G680青河段平交道口护坡和挡墙工程量及设计图2023.3.14,missing_text
2022,02-工程量与计价,G680青河段结构物附属工程量清单统计表2023.3.14.xlsx,.xlsx,2022\青河G331项目\02-工程量与计价\G680青河段结构物附属工程量清单统计表2023.3.14.xlsx,D:\高治国资料\2022\青河G331项目\02-工程量与计价\G680青河段结构物附属工程量清单统计表2023.3.14.xlsx,12578,2023-03-14 19:43:34,filename,路基防护排水,1,text-extracted,474,排水沟、结构,工作表: Sheet1 [Sheet1] G680青河段结构物附属图示主要工程量统计表 序号 | 工程项目名称 | 主要项目名称 | 单位 | 工程数量 | 其它数量特征 | 单 价 | 金额 1 | 混凝土预制块边沟 | C30预制板预制 | m³ | 344.47 | 1159米 M10砂浆砌筑C30砼预制板 | m³ | 344.47 | 441.6 | 152117.952 防渗膜 | ㎡ | 1328 2 | 预制混凝土排水沟 | C30预制板预制 | m³ | 678 | 3460米 M10砂浆砌筑C30砼预制板 | m³ | 678 | 441.6 | 299404.8 现浇C30砼 | m³ | 68 | 736 |...,
2022,02-工程量与计价,G680青河段（改渠）工程量及设计图2023.3.14.pdf,.pdf,2022\青河G331项目\02-工程量与计价\G680青河段（改渠）工程量及设计图2023.3.14.pdf,D:\高治国资料\2022\青河G331项目\02-工程量与计价\G680青河段（改渠）工程量及设计图2023.3.14.pdf,1516530,2023-03-14 16:30:36,filename,路基防护排水,,metadata-only: PyMuPDF unavailable,0,工程量及设计图、设计图,G680青河段（改渠）工程量及设计图2023.3.14,missing_text
2022,02-工程量与计价,G680青河段（改渠）工程量及设计图2023.xlsx,.xlsx,2022\青河G331项目\02-工程量与计价\G680青河段（改渠）工程量及设计图2023.xlsx,D:\高治国资料\2022\青河G331项目\02-工程量与计价\G680青河段（改渠）工程量及设计图2023.xlsx,8472,2023-03-14 19:25:44,filename,路基防护排水,1,text-extracted,587,工程量及设计图、设计图、断面,工作表: Sheet1 [Sheet1] G680塔克什肯至恰库尔图(含G680-青河)公路建设项目(第六合同段) 第1页共1页 序号 | 起讫桩号 或 中心桩号 | 改移 沟渠 位置 | 改移 长度 (m) | 说 明 | 改渠/沟断面 | 工 程 数 量 | 备 注 底宽 (m) | 渠深 (m) | 顶宽 (m) | 填土方 (m³) | 挖土方 Ⅲ类 (m³) | 挖石方 IV类 (m³) | 平均占 地宽度 (m) | 占 地 (亩) | 现浇C30砼 (m³) | 砂砾垫层 (m³) | 水利设施 | 拆除水渠 C30砼 (m³) | 水闸 (处) | 现浇C30砼 (m³) 1 | MK29+880～MK30+100...,
2022,02-工程量与计价,K248+5001#综合楼基底层框柱钢筋下料表.xls,.xls,2022\青河G331项目\02-工程量与计价\K248+5001#综合楼基底层框柱钢筋下料表.xls,D:\高治国资料\2022\青河G331项目\02-工程量与计价\K248+5001#综合楼基底层框柱钢筋下料表.xls,238592,2026-06-11 18:18:23,filename,房建结构,,metadata-only,0,下料表、钢筋,K248+5001#综合楼基底层框柱钢筋下料表,missing_text
2022,02-工程量与计价,K248+5001#综合楼基础梁钢筋下料表.xls,.xls,2022\青河G331项目\02-工程量与计价\K248+5001#综合楼基础梁钢筋下料表.xls,D:\高治国资料\2022\青河G331项目\02-工程量与计价\K248+5001#综合楼基础梁钢筋下料表.xls,438784,2026-06-11 18:18:23,filename,房建结构,,metadata-only,0,下料表、钢筋,K248+5001#综合楼基础梁钢筋下料表,missing_text
2022,02-工程量与计价,K248+500道班房1#综合楼一层框梁钢筋下料表.xls,.xls,2022\青河G331项目\02-工程量与计价\K248+500道班房1#综合楼一层框梁钢筋下料表.xls,D:\高治国资料\2022\青河G331项目\02-工程量与计价\K248+500道班房1#综合楼一层框梁钢筋下料表.xls,364032,2026-06-11 18:18:23,filename,房建结构,,metadata-only,0,下料表、钢筋,K248+500道班房1#综合楼一层框梁钢筋下料表,missing_text
2022,02-工程量与计价,K248+500道班房1#综合楼二层框柱、三层框柱钢筋下料表.xls,.xls,2022\青河G331项目\02-工程量与计价\K248+500道班房1#综合楼二层框柱、三层框柱钢筋下料表.xls,D:\高治国资料\2022\青河G331项目\02-工程量与计价\K248+500道班房1#综合楼二层框柱、三层框柱钢筋下料表.xls,200192,2026-06-11 18:18:23,filename,房建结构,,metadata-only,0,下料表、钢筋,K248+500道班房1#综合楼二层框柱、三层框柱钢筋下料表,missing_text
2022,02-工程量与计价,K248+500道班房1#综合楼首层框柱钢筋下料表.xls,.xls,2022\青河G331项目\02-工程量与计价\K248+500道班房1#综合楼首层框柱钢筋下料表.xls,D:\高治国资料\2022\青河G331项目\02-工程量与计价\K248+500道班房1#综合楼首层框柱钢筋下料表.xls,328192,2026-06-11 18:18:23,filename,房建结构,,metadata-only,0,下料表、钢筋,K248+500道班房1#综合楼首层框柱钢筋下料表,missing_text
2022,02-工程量与计价,K248+500道班房2#机械库北屯钢筋下料明细表2024-09-10.xls,.xls,2022\青河G331项目\02-工程量与计价\K248+500道班房2#机械库北屯钢筋下料明细表2024-09-10.xls,D:\高治国资料\2022\青河G331项目\02-工程量与计价\K248+500道班房2#机械库北屯钢筋下料明细表2024-09-10.xls,175616,2026-06-11 18:18:23,filename,房建结构,,metadata-only,0,钢筋,K248+500道班房2#机械库北屯钢筋下料明细表2024-09-10,missing_text
2022,02-工程量与计价,K248+500道班房3#设备用房基础、基础梁、柱钢筋下料明细表.xls,.xls,2022\青河G331项目\02-工程量与计价\K248+500道班房3#设备用房基础、基础梁、柱钢筋下料明细表.xls,D:\高治国资料\2022\青河G331项目\02-工程量与计价\K248+500道班房3#设备用房基础、基础梁、柱钢筋下料明细表.xls,502272,2026-06-11 18:18:23,filename,房建结构,,metadata-only,0,钢筋,K248+500道班房3#设备用房基础、基础梁、柱钢筋下料明细表,missing_text
2022,02-工程量与计价,"K248+800,K284+500养护道班房土建钢筋用量汇总表2024.7.11.xlsx",.xlsx,"2022\青河G331项目\02-工程量与计价\K248+800,K284+500养护道班房土建钢筋用量汇总表2024.7.11.xlsx","D:\高治国资料\2022\青河G331项目\02-工程量与计价\K248+800,K284+500养护道班房土建钢筋用量汇总表2024.7.11.xlsx",34764,2026-06-11 18:18:23,filename,房建结构,12,text-extracted,3030,钢筋,"工作表: 两道养护道班房总表, 两道养护道班房土建钢筋用量表, K248+800养护道班房钢筋汇总表, K248+8001#综合楼钢筋, K248+800养护道班房2#机械库房钢筋, K248+800养护道班房3#设备用房钢筋, K248+800养护道班房4#垃圾中转站钢筋, K284+500养护道班房钢筋汇总表 , K284+500养护道班房1#综合楼钢筋, K284+500养护道班房2#机械库钢筋 , K284+500养护道班房3#设备用房钢筋 , K284+500养护道班房4#垃圾中转站钢筋 [两道养护道班房总表] K248+800,K284+500两处养护道班房钢筋用量汇总表 统计日期：2024年7月11日 统计人：高治国...",
2022,02-工程量与计价,"K248+800,K284+500养护道班房土建钢筋用量汇总表2024.9.1xlsx.xlsx",.xlsx,"2022\青河G331项目\02-工程量与计价\K248+800,K284+500养护道班房土建钢筋用量汇总表2024.9.1xlsx.xlsx","D:\高治国资料\2022\青河G331项目\02-工程量与计价\K248+800,K284+500养护道班房土建钢筋用量汇总表2024.9.1xlsx.xlsx",34874,2026-06-11 18:18:23,filename,房建结构,12,text-extracted,3141,钢筋,"工作表: 两道养护道班房总表, 两道养护道班房土建钢筋用量表, K248+800养护道班房钢筋汇总表, K248+8001#综合楼钢筋, K248+800养护道班房2#机械库房钢筋, K248+800养护道班房3#设备用房钢筋, K248+800养护道班房4#垃圾中转站钢筋, K284+500养护道班房钢筋汇总表 , K284+500养护道班房1#综合楼钢筋, K284+500养护道班房2#机械库钢筋 , K284+500养护道班房3#设备用房钢筋 , K284+500养护道班房4#垃圾中转站钢筋 [两道养护道班房总表] K248+800,K284+500两处养护道班房钢筋用量汇总表 统计日期：2024年7月11日 统计人：高治国...",
2022,02-工程量与计价,"K248+800,K284+500养护道班房土建钢筋用量汇总表2024.9.6xlsx.xlsx",.xlsx,"2022\青河G331项目\02-工程量与计价\K248+800,K284+500养护道班房土建钢筋用量汇总表2024.9.6xlsx.xlsx","D:\高治国资料\2022\青河G331项目\02-工程量与计价\K248+800,K284+500养护道班房土建钢筋用量汇总表2024.9.6xlsx.xlsx",34267,2026-06-11 18:18:23,filename,房建结构,12,text-extracted,3142,钢筋,"工作表: 两道养护道班房总表, 两道养护道班房土建钢筋用量表, K248+800养护道班房钢筋汇总表, K248+8001#综合楼钢筋, K248+800养护道班房2#机械库房钢筋, K248+800养护道班房3#设备用房钢筋, K248+800养护道班房4#垃圾中转站钢筋, K284+500养护道班房钢筋汇总表 , K284+500养护道班房1#综合楼钢筋, K284+500养护道班房2#机械库钢筋 , K284+500养护道班房3#设备用房钢筋 , K284+500养护道班房4#垃圾中转站钢筋 [两道养护道班房总表] K248+800,K284+500两处养护道班房钢筋用量汇总表 统计日期：2024年7月11日 统计人：高治国...",
2022,02-工程量与计价,K284+8001#综合楼基础钢筋下料表.xls,.xls,2022\青河G331项目\02-工程量与计价\K284+8001#综合楼基础钢筋下料表.xls,D:\高治国资料\2022\青河G331项目\02-工程量与计价\K284+8001#综合楼基础钢筋下料表.xls,63488,2026-06-11 18:18:23,filename,房建结构,,metadata-only,0,下料表、钢筋,K284+8001#综合楼基础钢筋下料表,missing_text
2022,02-工程量与计价,K284+800道班房1#综合楼一层框梁钢筋下料表 - 副本.xls,.xls,2022\青河G331项目\02-工程量与计价\K284+800道班房1#综合楼一层框梁钢筋下料表 - 副本.xls,D:\高治国资料\2022\青河G331项目\02-工程量与计价\K284+800道班房1#综合楼一层框梁钢筋下料表 - 副本.xls,364032,2026-06-11 18:18:23,filename,房建结构,,metadata-only,0,下料表、钢筋,K284+800道班房1#综合楼一层框梁钢筋下料表 - 副本,missing_text
2022,02-工程量与计价,K284+800道班房1#综合楼二层框柱、三层框柱钢筋下料表 - 副本.xls,.xls,2022\青河G331项目\02-工程量与计价\K284+800道班房1#综合楼二层框柱、三层框柱钢筋下料表 - 副本.xls,D:\高治国资料\2022\青河G331项目\02-工程量与计价\K284+800道班房1#综合楼二层框柱、三层框柱钢筋下料表 - 副本.xls,200192,2026-06-11 18:18:23,filename,房建结构,,metadata-only,0,下料表、钢筋,K284+800道班房1#综合楼二层框柱、三层框柱钢筋下料表 - 副本,missing_text
2022,02-工程量与计价,K284+800道班房1#综合楼首层框柱钢筋下料表 - 副本.xls,.xls,2022\青河G331项目\02-工程量与计价\K284+800道班房1#综合楼首层框柱钢筋下料表 - 副本.xls,D:\高治国资料\2022\青河G331项目\02-工程量与计价\K284+800道班房1#综合楼首层框柱钢筋下料表 - 副本.xls,328192,2026-06-11 18:18:23,filename,房建结构,,metadata-only,0,下料表、钢筋,K284+800道班房1#综合楼首层框柱钢筋下料表 - 副本,missing_text
2022,02-工程量与计价,K284+800道班房3#设备用房基础、基础梁、柱钢筋下料明细表 - 副本.xls,.xls,2022\青河G331项目\02-工程量与计价\K284+800道班房3#设备用房基础、基础梁、柱钢筋下料明细表 - 副本.xls,D:\高治国资料\2022\青河G331项目\02-工程量与计价\K284+800道班房3#设备用房基础、基础梁、柱钢筋下料明细表 - 副本.xls,502272,2026-06-11 18:18:23,filename,房建结构,,metadata-only,0,钢筋,K284+800道班房3#设备用房基础、基础梁、柱钢筋下料明细表 - 副本,missing_text
2022,02-工程量与计价,农八师胡杨河公路工程结构物清单单价对比表2022.12.16.xlsx,.xlsx,2022\青河G331项目\02-工程量与计价\农八师胡杨河公路工程结构物清单单价对比表2022.12.16.xlsx,D:\高治国资料\2022\青河G331项目\02-工程量与计价\农八师胡杨河公路工程结构物清单单价对比表2022.12.16.xlsx,13333,2026-06-11 18:18:42,filename,桥涵结构,1,text-extracted,615,钢筋、结构、涵洞,工作表: Sheet1 [Sheet1] 第八师G30-133团-130团（胡杨河市）公路第五合同段（K98+400-K134+107）(005)结构物工程与331结构物工程单价对比表 清单第400章桥梁、涵洞 子目号 | 子目名称 | 单位 | 数量 | 单价 | 合价 | 331单价 400-a | k124+049.77（1×8m，桥长15.7m） | 664426.94 | 664426.94 403 | 钢筋 | 310639.32 | 310639.32 403-1 | 基础钢筋(含灌注桩、承台、桩系梁、沉桩） | 108200.63 | 108200.63 -a | 光圆钢筋（HPB235、HPB300） | kg |...,
